"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
774,180.0832663,1.7660829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
777,243.133888,1.781997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28233.125,21686.496,22947.898,3766,26931.752,21677.445,40127.207,3766,13536.213,7230.323,13531.095,3766,14836.388,5763.516,3766,12997.806,6851.751,3912.5457,17013.088,11035.042,4384.9673,3766,14759.959,7212.952,3766,3766,3766,13517.91,3766,3766,3766,12858.116,3766,3766,3766,3766,3766,3766,3766,3766
778,230.1039443,1.8425615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
779,188.1067745,1.7728342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
780,508.251304,1.7814206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
781,231.0957853,1.7810339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
782,229.1004332,1.7816188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
783,181.0971183,1.7820073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342217.53,347933.34,340627.2,3766,330986.97,338637.78,342604.28,3766,350080.78,368056.1,368624.3,3766,223138.02,165552.44,340630.47,357921.03,340815.28,362840.38,362198.9,362131.4,364443.56,367099.22,377379.47,373566.44,374739.34,318990.8,338510.62,412249.34,397468.78,414941.16,407517.6,437058,481872.12,509480.9,503284.72,551608.5,681695.7,704439.7,733755.6,660872.2
784,251.0823328,1.7827231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
785,284.1960666,1.7796097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
786,210.1124091,1.7888918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
787,185.1478963,1.8146164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
788,334.0875367,1.8004382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
789,203.1178037,1.7899239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4763.3022,8871.889,7665.7847,3766,49983.902,64662.57,64261.14,6625.6807,98600.26,110363.19,124178.79,72365.22
791,185.1283841,1.7982982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152335.5,3191379.2,3149366.8,3766,3158561.5,3231605,3330585.5,3766,3448302.8,3543569,3564958.8,3766,2257575.5,1712374.1,3385748.5,3532322.8,3403272,3600820.8,3589882.2,3541481.8,3570186.2,3670761,3565116,3552128,3735773.5,3171508.2,3300713,3889099.5,3442879.5,3542426.2,3610927.5,3453070.8,3633066.5,3843208.8,3584084.5,3861876.5,4054408,4170665.8,3960152.2,3843122
792,157.1335269,1.7985458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82167.45,83418.445,80502.7,3766,82135.82,84477.555,87786.63,3766,88389.58,93253.65,91011.81,3766,57813.457,43030.695,89868.96,92897.44,88300.07,95385.74,93217.02,91786.86,94374.88,97639.18,95865.92,90933.47,96030.21,80691.97,86522.945,102248.695,87378.734,94470.37,91621.65,89599.68,93829.87,98418.234,96400.83,98010.43,102238.05,105079.92,104622.484,97625.04
793,185.1089048,1.8032489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18248.338,19943.537,18744.074,3766,18781.28,18682.822,20369.957,3766,11177.668,20311.627,22719.79,3766,8654.158,3766,19857.7,20879.328,19475.334,3766,19882.242,18749.822,14261.901,18103.076,20847.652,4515.2363,19953.305,14465.81,17876.63,20321.705,19524.291,19304.865,21535.445,20865.564,20842.28,22031.809,22901.852,22636.914,24411.203,25002.277,26714.244,23181.598
794,215.117231,1.8520706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
795,185.1479125,1.8047093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
796,326.079374,1.8025793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
797,225.1218978,1.8136077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
798,217.13352,1.82123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
799,266.0898454,1.8027519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11754.308,14886.381,9623.342,3766,9897.844,18301.982,21170.168,3766,22816.553,24047.742,24211.05,3766,7431.389,3766,24020.863,24101.385,24507.86,26947.525,16448.557,27135.979,29227.896,29121.293,28140.574,26735.139,31880.512,23596.344,25128.201,31279.666,22794.746,26980.133,26102.346,22848.28,26234.818,27722.441,28556.195,17674.719,28977.396,30060.82,30476.766,15024.364
800,249.123613,1.763057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
802,218.1371625,1.8050002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
803,380.2637788,1.8051313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
804,185.1129135,1.832476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
805,244.1079186,1.806393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169821.6,169663.69,166462.39,3766,164273.8,167818.86,171831.8,3766,176206.98,178547.66,180019.23,3766,96474.484,71099.38,169918.89,177354.1,167843.95,178804.62,177151.38,175872.39,179050.03,179152.12,183085.3,171542.11,181487.31,158131.66,164984.38,191623.72,168769.84,170531.83,170493.28,166052.86,172023.61,181055.97,180919.78,186780.23,179326.39,183865.28,187476.11,169545.22
806,259.1154323,1.8101403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139145.89,145863.5,142872.92,3766,154894.16,159300.53,165052.11,3766,175288.16,188574.56,189725.89,3766,162736.25,118848.51,192781.27,203815.2,197831.47,213984.39,213641.45,206474.06,222909.72,226699.36,230521.53,217086.83,235554.17,184078.23,187376.19,236988.81,178864.08,189277.19,197697.98,179633.48,189342.11,203115.19,204503.42,200019.14,220466.42,225238.69,239682.94,208744.27
809,226.1247465,1.8113604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
810,254.1597503,1.8140156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62883.258,62971.2,62727.156,3766,56821.305,57189.24,57894.965,3766,53981.965,56081.207,56789.137,3766,48028.566,37283.93,52020.465,55443.844,50991.543,55139.375,53557.316,56329.81,55933.42,56734.387,57234.32,55055.77,54143.984,52458.195,55476.137,54670.76,46155.367,49321.406,50196.062,45172.277,47498.72,49889.137,48062.133,49668.05,51170.777,51480.438,53445.508,48878.996
811,158.1175715,1.8233999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
812,225.1215679,1.8094175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
813,455.2133013,1.805641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
814,401.2937105,1.8165623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
815,403.290752,1.8166844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
817,276.2280646,1.8195387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
818,203.1388863,1.8146058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
819,296.1968267,1.8181828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
820,405.2874345,1.809506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
821,327.1337561,1.823672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47016.83,43139.664,44845.484,3766,55403.33,59069.95,60615.58,3766,60901.598,62890.35,62210.14,3766,18670.973,11827.333,58247.26,61233.13,60279.137,62710.785,61785.062,60578.113,61811.184,62314.06,65460.145,61330.094,61815.34,48924.387,53436.496,68785.93,55363.723,58671.36,57331.188,55283.984,55416.824,58442.566,64219.574,45267.668,58865.47,60564.242,64163.613,38023.17
823,160.0756506,1.825175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
824,178.0862945,1.8271604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28426.99,29033.883,28787.25,3766,27852.129,28420.945,31470.316,3766,31127.621,31286.4,30689.42,3766,16519.19,12249.108,29017.03,30735.729,30078.379,30092.385,31221.727,32554.102,32200.674,32709.936,30355.854,29338,34597.13,28737.578,31056.79,36304.15,38296.473,39038.203,40152.855,31300.256,40066.37,45061.996,44312.188,37184.758,45687.38,44732.47,46842.395,35876.01
825,185.1436069,1.8502084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
827,243.1338908,1.7933999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13267.419,24013.29,17155.176,3766,11173.088,18888.07,35004.348,3766,13536.213,7230.323,13531.095,3766,14836.388,5763.516,3766,12997.806,6851.751,3912.5457,16381.2295,5382.5845,4384.9673,3766,14447.684,7212.952,3766,3766,3766,13517.91,3766,3766,3766,12858.116,3766,3766,3766,3766,3766,3766,3766,3766
830,264.2069246,1.8554033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,5403.915,11052.466,6020.4087,3766,110008.73,119546.85,128324.74,7375.319
831,157.0971594,1.8488903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68852.37,69810.5,68991.41,3766,71794.87,69685.32,72725.61,3766,77724.016,76872.2,81360.51,3766,44692.734,33582.727,76370.24,79497.57,76218.67,80815.24,79608.555,78739.49,81125.98,81249.75,79225.12,76576.46,81093.63,65025.91,67275.94,89581.4,73400.45,77490.19,76115.88,71057.57,76792.2,81401.01,81617.914,81337.81,83053.2,85806,87444.3,81131.3
832,288.1916529,1.8604395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11620.355,3766,7505.908,3766,37753.824,3766,3766,3766,3766,3766,3766,3766,4181.0947,3766,3766,8264.273,3766,3766,11826.829,3766,3766,3766,48235.582,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
834,284.1305522,1.8519005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,9696.6,14793.662,24243.111,3766,48195.957,45012.684,47510.805,5863.693,45842.27,35086.83,48557.855,6890.491
835,255.1316642,1.8516872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
836,153.1021584,1.8357646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13811.047,19825.125,10900.34,3766,8756.231,12682.604,18689.834,3766,23019.781,19365.615,17576.838,3766,4355.09,3766,8349.224,10245.702,11973.527,19716.436,10996.625,9709.173,9000.409,11354.29,19010.379,12053.225,18927.703,13359.372,3766,27211.172,25974.572,21943.25,20514.918,18964.652,11045.752,23470.207,22650.889,13785.625,26129.938,5922.2314,30607.97,9518.253
839,219.1127767,1.8664811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19836.635,19252.527,20796.658,3766,21037.133,21590.203,23130.562,3766,24617.477,23995.281,24660.111,3766,13195.217,3766,23152.19,23996.059,24164.78,24435.092,24590.938,23064.771,23117.85,24611.916,24749.36,23211.842,23644.535,20996.994,22061.129,26474.172,25516.99,28163.111,26110.875,25429.576,29473.863,31238.918,33047.11,29078.104,39277.07,41461.64,41186.78,34492.926
842,571.3079874,1.8761837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
844,245.1282848,1.8661772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
846,382.6859167,1.8674744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
847,273.1263219,1.8895209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,9487.728,7965.146,6651.7793,3766,17235.453,9794.066,8350.689,3766,19286.246,19296.273,18109.197,3766
849,384.5362073,1.8245592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
850,309.0383406,1.9204658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
851,181.0781163,1.9212003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25606.002,28075.598,21858.984,3766,28448.895,18914.074,22326.307,3766,20121.57,39467.324,9693.561,3766,24376.508,21896.129,21241.04,31716.521,29194.238,43603.164,35582.164,34997.027,14050.952,33179.37,30336.55,24338.193,26518.994,26258.785,19932.055,8279.567,22270.303,29703.35,21734.852,19344.291,39485.74,32560.855,21437.56,46911.51,27466.11,34763.863,33313.67,35449.816
854,576.3010385,1.8445814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
855,226.0974238,1.9344019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
856,313.0524743,1.915353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6887.809,29548.205,25626.227,3766,10783.697,16866.518,15228.377,3766,16846.65,19302.248,15962.371,3766,5195.288,20894.248,34454.758,18851.787,13462.165,18945.807,17286.46,12985.145,20404.363,12555.169,19390.791,6238.467,4130.003,11522.828,10905.945,6287.2007,22621.426,20378.848,18081.982,32643.318,17328.598,13719.141,18465.156,4563.875,13984.598,24425.848,18445.875,15159.631
858,284.1398448,1.9003855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3902.1394,3766,16765.113,18225.998,23619.98,3766
859,337.0331803,1.9214884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
860,306.12339,1.8891987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
862,258.1235005,1.8925812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50495.188,49853.312,49343.3,3766,47650.684,50365.766,48709.992,3766,51012.484,52812.285,52241.277,3766,28783.678,19872.363,48002.598,52835.76,47907.004,49866.55,51085.793,48874.156,50199.203,50662.254,49607.18,49324.863,49581.605,45813.62,47498.8,52659.24,45281.57,48547.68,48236.156,46224.207,41343.043,44275.074,43130.53,43637.72,30587.209,30833.182,33181.758,29007.053
863,235.1439809,1.9014478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
865,657.2731573,1.8814458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
867,303.133732,1.8985573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71836.28,69671.19,71377.234,3766,66751.23,62268.04,70444.69,3766,72583.17,73026.6,73493.83,3766,33319.184,20476.328,58544.49,69231.6,62991.855,58405.688,66905.33,56366.523,64748.848,63199.19,67560.41,59482.203,51355.375,67497.46,73808.586,68964.22,77842.734,78956.74,73764.61,75942.39,61547.28,70347.44,69877.32,69801.875,53783.46,58084.18,61185.348,52381.438
868,269.1314581,1.893272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,7673.8164,5881.7173,3766,3766,3766,6139.302,4225.7637,4996.013,4512.4995,7071.0605,4537.61,4166.485,9511.603,10262.935,5146.771,7767.124,4975.597,8799.452,5680.2637,130742.61,128653.35,109053.05,54603.906,111521.83,106136.6,110427.664,61569.156,67996.46,61529.957,73892.06,43164.2
870,215.0983572,1.9014004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
